https://www.amazon.it/dp/B09TBG6PFL;1029;1399;LG OLED42C24LA Smart TV 4K 42", TV OLED evo Serie C;;
https://www.amazon.it/dp/B0B18LMDZW;479;849;Samsung TV QE43Q65BAUXZT, Smart TV 43" Serie Q60B QLED 4K UHD;;
https://www.amazon.it/dp/B0B18LH62R;759;1449;Samsung TV QE43QN94BATXZT, Smart TV 43" Serie QN90B Neo QLED 4K UHD;;
https://www.amazon.it/dp/B09TBJWJ25;749;1099;LG OLED48A26LA Smart TV 4K 48" TV OLED Serie A2 2022;;
https://www.amazon.it/dp/B09TBJGBJV;329;549;LG 50UQ75006LF Smart TV 4K 50" TV Ultra HD Serie UQ75 2022;;
https://www.amazon.it/dp/B09ZF4X52G;899;1399;Sony XR-50X90S 50" - BRAVIA XR - Full Array LED 4K Ultra HD;;
