https://www.amazon.it/dp/B09FXR2D8M	119,9	149,9	Amazfit GTR 3 
https://www.amazon.it/dp/B088HB4D8M	79,9	109,9	Amazfit T-Rex 
https://www.amazon.it/dp/B0B1F5T1S8	99,9	149,9	HUAWEI WATCH FIT 2 
https://www.amazon.it/dp/B09ZL2JFJN	279,9	369,9	HUAWEI WATCH GT 3 Pro 46 mm
https://www.amazon.it/dp/B0B6GGZT7X	309	379	Samsung Galaxy Watch5 LTE 44 mm 
