https://www.amazon.it/dp/B087S4D7JY	21,89	26,99	Amazon Basics - Caricabatterie GaN da parete a 2 porte da 63 W
https://www.amazon.it/dp/B099ZD3VK5	47,99	59,99	Anker PowerCore Magnetic 5K
https://www.amazon.it/dp/B08MKVWF1V	39,94	46,99	Charmast Power Bank 23800mAh PD 65W
https://www.amazon.it/dp/B08G8DG91V	31,99	39,99	Duracell Power Bank - 10050 mAh
https://www.amazon.it/dp/B07W22M3TK	18,74	32,99	iWALK Mini Power Bank 9000mAh
