https://www.amazon.it/dp/B09SBDWXD8	109.99	169.99	Samsung Memorie T7 Shield MU-PE1T0K SSD Esterno Portatile da 1 TB
https://www.amazon.it/dp/B08FSNKNSV	139.99	240.03	Crucial CT2000X6SSD9 X6 2TB Portable SSD, Fino a 800MB/s, USB-C
https://www.amazon.it/dp/B09F5WJV8R	79.99	124.99	Kingston XS2000 Portable SSD 500G -SXS2000/500G
https://www.amazon.it/dp/B08RX4QKXS	463.29	857.99	SanDisk 4TB Extreme SSD NVMe Portatile, USB-C
https://www.amazon.it/dp/B07YD579WM	69.99	107.81	Crucial BX500 1 TB CT1000BX500SSD1 Fino A 540 MB/s, SSD Interno
https://www.amazon.it/dp/B07MLJD32L	173.26	596.19	Samsung 970 EVO Plus 2 TB PCIe NVMe M.2 (2280) interno a stato solido (SSD) (MZ-V7S2T0), nero
https://www.amazon.it/dp/B08GVDNTGJ	149.99	240.03	Crucial P2 CT2000P2SSD8 SSD Interno, 2TB, fino a 2400MB/s, 3D NAND, NVMe, PCIe, M.2
https://www.amazon.it/dp/B098WL46RS	105.99	184.67	Crucial P5 Plus CT1000P5PSSD8 1 TB SSD Interno-Fino a 6600MB/s, PCIe 4.0, Nero
