https://www.amazon.it/dp/B091G3WT74	19,99	29,99	Fire TV Stick Lite	
https://www.amazon.it/dp/B08C1KN5J2	22,99	39,99	Fire TV Stick	
https://www.amazon.it/dp/B08XW4FDJV	27,99	59,99	Fire TV Stick 4K	
https://www.amazon.it/dp/B08MT4MY9J	36,99	64,99	Fire TV Stick 4K Max	
https://www.amazon.it/dp/B09BZWZS6S	139,99	159,99	Fire TV Cube	
